customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_probability,CLV
2128,0,0,1,1,51,1,2,1,2,2,0,0,0,2,0,1,2,93.8,4539.35,No,0.115,4783.8
666,0,0,1,1,72,1,0,0,2,2,2,0,2,0,2,1,1,70.65,5011.15,No,0.005,5086.8
6778,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,114.1,8086.4,No,0.0,8215.199999999999
2765,1,0,1,0,47,1,2,1,0,0,0,0,2,2,1,1,1,95.2,4563,No,0.06,4474.400000000001
5580,1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,1,88.55,6362.35,No,0.0,6375.599999999999
4747,1,0,1,1,67,1,0,0,2,0,2,2,0,0,2,1,0,60.4,3953.7,No,0.01,4046.7999999999997
2534,1,0,0,1,68,1,2,0,2,2,0,2,2,2,2,1,0,86.5,5882.75,No,0.0,5882.0
1311,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,90.6,6441.85,No,0.005,6523.2
2187,1,0,0,0,56,1,2,1,0,2,0,2,0,2,0,1,2,94.45,5124.6,Yes,0.705,5289.2
4011,0,0,1,1,72,1,2,1,2,2,2,2,2,0,2,0,1,106.1,7657.4,No,0.0,7639.2
5103,0,0,0,0,65,1,2,1,0,2,2,0,2,0,1,1,2,95.5,6153.85,No,0.045,6207.5
2247,0,1,1,0,72,1,2,0,2,2,2,2,2,2,2,0,1,89.1,6352.4,No,0.035,6415.2
4778,1,0,1,1,70,1,2,0,0,2,2,2,2,2,2,1,1,85.95,5931.75,No,0.0,6016.5
1440,0,0,1,1,59,1,2,0,0,0,2,2,2,0,2,1,0,72.1,4194.85,No,0.0,4253.9
4712,1,0,1,1,49,1,2,1,0,0,2,0,2,2,0,1,2,99.8,4872.45,Yes,0.625,4890.2
3175,1,0,1,1,47,1,2,1,0,0,2,2,2,2,0,1,0,107.35,5118.95,Yes,0.85,5045.45
5249,0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,0,111.8,5809.75,No,0.05,5925.4
3440,1,0,0,0,63,1,2,0,2,2,2,2,0,0,1,0,2,71.5,4576.3,No,0.025,4504.5
5270,1,0,1,1,55,1,2,1,0,0,2,0,2,0,0,1,1,90.4,5099.15,No,0.105,4972.0
3903,0,0,0,0,70,1,2,1,0,2,2,2,0,0,1,1,0,90.25,6385.95,No,0.03,6317.5
5989,1,0,1,1,67,1,2,1,2,0,0,2,2,2,2,0,0,104.6,6885.75,No,0.095,7008.2
6759,1,0,1,0,65,1,2,1,0,2,0,0,2,0,0,1,0,91.85,5940.85,Yes,0.725,5970.25
480,0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,0,95.4,4613.95,No,0.215,4674.6
13,0,0,0,0,72,1,2,1,2,2,2,0,2,0,2,1,0,101.3,7261.25,No,0.0,7293.599999999999
381,1,0,0,0,69,1,2,0,2,2,2,2,0,2,1,1,1,78.6,5356.45,Yes,0.62,5423.4
3866,0,0,0,0,53,1,0,1,0,2,2,0,2,2,1,1,3,100.3,5200.8,No,0.09,5315.9
6803,1,0,1,1,72,1,0,0,2,0,2,2,2,2,2,1,2,80.8,5728.55,No,0.02,5817.599999999999
404,0,0,0,0,57,1,0,0,0,2,2,2,2,0,2,0,3,69.75,3894.4,No,0.02,3975.75
226,0,0,1,0,58,1,2,1,0,0,2,2,2,2,0,1,1,102.1,5885.4,Yes,0.725,5921.799999999999
5466,0,0,1,1,69,1,2,1,0,2,0,2,0,2,2,1,0,93.3,6398.05,No,0.02,6437.7
2390,1,1,1,0,58,1,2,1,2,2,2,0,2,2,1,1,2,108.85,6287.25,Yes,0.82,6313.299999999999
7030,1,0,1,1,67,1,0,0,2,0,2,2,0,2,2,0,3,67.85,4627.65,No,0.01,4545.95
165,0,0,1,1,67,1,2,1,0,0,2,2,2,2,2,1,0,105.65,6717.9,No,0.03,7078.55
995,0,0,0,0,57,1,0,1,0,0,2,0,2,2,2,1,2,95.25,5464.65,Yes,0.71,5429.25
6448,0,0,1,1,49,1,2,1,0,2,0,0,2,2,1,0,3,100.45,4941.8,Yes,0.205,4922.05
5418,1,0,1,1,70,1,2,0,2,2,2,2,2,0,2,1,0,79.25,5731.85,No,0.01,5547.5
1031,1,0,1,1,53,1,2,0,2,0,2,2,2,2,0,0,2,85.7,4616.1,No,0.06,4542.1
4845,0,0,1,0,47,1,2,1,2,2,2,0,2,0,0,1,2,98.75,4533.7,Yes,0.405,4641.25
5457,1,0,1,0,67,1,2,1,0,2,2,0,2,2,1,0,2,104.1,7040.85,Yes,0.685,6974.7
1746,1,0,1,0,52,1,0,0,2,2,0,0,2,2,1,1,3,75.4,3865.45,No,0.075,3920.8
102,1,0,1,1,62,1,0,1,2,2,2,2,2,2,2,0,3,108.15,6825.65,No,0.01,6705.3
1028,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,116.85,8477.7,No,0.0,8413.199999999999
192,1,1,0,0,71,1,2,1,0,2,0,2,2,2,1,0,0,105.75,7382.85,No,0.085,7508.25
4589,1,0,1,0,67,1,0,1,2,2,0,0,0,2,1,1,1,90.6,6056.15,Yes,0.7,6070.2
5238,1,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,0,90.55,6404,No,0.0,6429.05
5313,0,0,0,0,69,1,2,1,0,2,2,2,2,2,2,1,0,110.5,7455.45,No,0.075,7624.5
802,0,0,1,0,69,1,2,1,0,2,2,0,0,0,0,1,0,85.4,5869.4,No,0.28,5892.6
1372,0,0,0,0,48,1,2,1,0,0,2,2,2,2,0,1,2,103.85,4946.05,No,0.09,4984.799999999999
4369,1,0,1,0,47,1,2,1,0,2,2,0,0,0,0,1,0,83.35,4065,Yes,0.765,3917.45
834,1,0,0,0,45,1,2,1,2,0,2,2,2,2,0,1,1,108.45,4964.7,No,0.085,4880.25
2899,1,0,0,0,51,1,2,1,0,2,0,0,0,0,0,0,0,81.0,4085.75,No,0.095,4131.0
511,1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,0,86.65,6224.8,No,0.0,6238.8
3722,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,2,90.35,6325.25,No,0.0,6414.849999999999
5551,1,0,1,1,51,1,0,0,2,0,0,2,2,2,1,1,0,76.4,3966.3,No,0.005,3896.4
3402,1,1,1,0,65,1,2,1,0,2,2,0,2,2,1,1,0,103.15,6792.45,No,0.06,6704.75
6400,1,0,0,0,47,1,2,1,2,2,0,2,2,0,0,0,3,100.75,4669.2,No,0.05,4735.25
2361,0,0,1,1,67,1,2,1,0,2,0,2,2,0,2,0,1,94.1,6302.8,No,0.06,6304.7
4375,0,1,0,0,43,1,0,1,2,2,0,2,2,2,0,1,1,108.15,4600.7,Yes,0.76,4650.45
5600,1,1,0,0,56,1,2,1,0,0,2,0,2,2,0,1,2,101.05,5594,No,0.215,5658.8
4095,1,0,1,1,70,1,2,1,2,2,0,0,2,2,0,1,2,106.05,7554.05,No,0.14,7423.5
6976,1,1,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,84.1,5981.65,No,0.005,6055.2
1539,1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,0,1,79.55,5810.9,No,0.005,5727.599999999999
4405,1,0,1,0,69,1,2,1,0,0,2,0,2,2,1,0,0,99.5,6841.45,No,0.085,6865.5
5387,1,0,1,1,45,1,2,1,0,2,2,0,0,2,1,1,1,95.0,4368.85,No,0.04,4275.0
6334,0,0,0,0,71,1,2,1,2,2,2,2,2,2,2,1,2,118.65,8477.6,No,0.025,8424.15
2900,0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,0,0,64.45,4528,No,0.0,4640.400000000001
5891,0,0,1,1,67,1,2,0,2,0,0,0,2,2,2,1,2,75.5,5229.45,No,0.07,5058.5
6308,1,0,0,0,51,1,2,1,2,2,0,0,2,0,1,1,2,94.8,4837.6,Yes,0.635,4834.8
2813,0,0,0,0,56,1,2,1,2,2,0,0,2,2,0,1,1,106.6,5893.95,No,0.065,5969.599999999999
6274,0,0,0,0,62,1,2,1,2,2,2,2,2,2,1,1,1,115.05,7133.45,No,0.02,7133.099999999999
1353,0,0,0,0,46,1,2,1,0,0,2,0,2,2,1,1,2,101.1,4674.4,No,0.09,4650.599999999999
1210,1,0,1,0,51,1,2,1,0,2,2,0,2,2,1,1,0,106.8,5498.8,No,0.3,5446.8
6536,0,0,1,1,57,1,2,0,2,0,2,2,2,2,2,1,2,84.5,4845.4,No,0.01,4816.5
5038,0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,1,0,83.7,6096.9,No,0.005,6026.400000000001
3872,1,0,1,1,70,1,0,1,2,2,2,2,2,0,2,1,1,101.1,6994.8,No,0.015,7077.0
2034,0,1,1,0,59,1,2,1,2,2,2,2,0,0,1,1,2,94.05,5483.9,No,0.03,5548.95
4544,0,0,1,0,62,1,0,0,2,0,2,2,2,2,2,0,3,81.0,4985.9,No,0.005,5022.0
1990,1,1,1,0,72,1,2,1,2,2,2,0,0,2,2,1,1,102.65,7550.3,No,0.03,7390.8
5225,1,1,1,0,71,1,0,1,0,2,2,2,0,2,2,1,1,95.5,6707.15,No,0.02,6780.5
781,0,0,1,1,50,1,2,0,0,2,2,2,2,2,1,1,1,84.15,4164.4,No,0.01,4207.5
1737,1,0,1,1,56,1,2,1,0,0,2,2,2,2,2,1,2,103.2,5873.75,No,0.075,5779.2
6264,1,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,2,116.25,8564.75,No,0.03,8253.75
3519,1,0,1,0,71,1,2,0,0,2,2,2,2,2,2,0,1,84.2,5956.85,No,0.0,5978.2
5400,1,1,1,0,56,1,0,0,2,2,2,2,2,2,2,1,0,85.65,4824.45,No,0.01,4796.400000000001
6024,1,0,1,0,66,1,2,0,0,0,0,2,0,2,0,0,2,63.85,4264.6,No,0.05,4214.1
3372,1,0,1,1,72,1,2,1,2,2,2,2,0,2,1,1,1,104.9,7537.5,No,0.035,7552.8
1820,1,0,1,1,67,1,2,1,2,2,2,0,2,2,1,1,2,111.3,7482.1,Yes,0.11,7457.099999999999
2239,1,1,1,0,57,1,2,1,0,2,2,0,0,2,0,1,0,95.25,5427.05,Yes,0.145,5429.25
4998,0,0,0,0,69,1,2,1,0,0,2,2,2,2,2,0,2,104.0,7028.5,No,0.075,7176.0
4093,0,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,3,104.4,5232.9,No,0.14,5220.0
6001,0,1,0,0,64,1,2,1,2,0,2,2,2,2,0,1,0,108.95,7111.3,No,0.215,6972.8
569,0,0,1,1,66,1,2,0,2,2,2,2,2,2,2,0,1,89.9,5958.85,No,0.0,5933.400000000001
3896,0,0,1,1,71,1,0,0,2,0,2,2,2,2,2,1,1,82.0,5999.85,No,0.005,5822.0
1523,1,0,1,0,72,1,0,0,2,2,0,2,2,2,2,1,0,79.35,5753.25,No,0.0,5713.2
6068,0,0,1,1,71,1,0,0,2,2,2,2,0,0,2,0,1,64.05,4492.9,No,0.015,4547.55
5930,1,0,1,1,38,1,2,1,0,0,2,0,2,2,0,1,1,101.15,3956.7,No,0.48,3843.7000000000003
2513,0,1,1,0,70,1,2,1,0,2,0,2,2,2,2,1,0,104.45,7349.35,No,0.16,7311.5
2366,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,89.55,6448.85,No,0.11,6447.599999999999
684,0,1,1,0,66,1,2,1,0,2,0,0,2,2,0,1,2,100.8,6690.75,No,0.225,6652.8
4286,0,0,1,0,69,1,2,1,0,0,2,2,2,2,2,0,0,105.35,7240.65,No,0.035,7269.15
220,1,1,1,0,72,1,0,0,2,2,2,2,2,0,2,0,0,74.4,5360.75,No,0.025,5356.8
5197,1,1,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,93.05,6735.05,No,0.005,6699.599999999999
1385,0,0,0,0,60,1,2,0,0,0,2,2,2,2,1,0,1,80.55,4847.05,No,0.02,4833.0
5097,1,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,114.95,7711.25,No,0.08,8046.5
4056,1,1,1,0,52,1,0,1,2,0,2,2,2,2,1,1,0,104.45,5481.25,No,0.155,5431.400000000001
6501,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,113.65,8124.2,No,0.005,8182.8
6462,0,1,1,0,44,1,2,1,0,0,2,2,2,2,0,0,2,104.15,4495.65,No,0.145,4582.6
2492,1,0,0,0,65,1,2,1,0,2,2,2,2,2,0,1,2,109.15,6941.2,Yes,0.705,7094.75
1089,1,1,1,1,66,1,2,1,0,0,2,0,2,2,0,1,1,99.5,6822.15,Yes,0.41,6567.0
3002,1,0,1,0,53,1,2,1,2,0,2,0,0,2,0,0,2,93.9,5029.2,Yes,0.685,4976.700000000001
3853,1,1,1,0,69,1,2,1,0,2,2,2,2,2,2,1,0,108.4,7318.2,Yes,0.72,7479.6
2836,0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,0,3,107.45,7576.7,No,0.045,7736.400000000001
5242,0,0,1,1,54,1,2,0,2,2,2,2,2,2,2,0,1,91.3,4965,No,0.02,4930.2
6558,1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,0,0,85.95,6151.9,No,0.0,6188.400000000001
2713,0,0,1,0,54,1,2,1,0,2,2,2,2,2,1,0,2,110.35,5893.15,Yes,0.715,5958.9
4725,1,0,1,1,69,1,2,1,0,0,2,0,0,0,2,1,1,79.2,5420.65,No,0.025,5464.8
3356,0,0,1,1,48,1,2,1,2,2,0,0,2,2,1,1,1,103.25,5037.55,Yes,0.115,4956.0
5358,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,3,91.25,6589.6,No,0.0,6478.75
5949,1,0,1,0,67,1,0,1,2,2,0,0,2,2,1,1,1,100.9,6733.15,No,0.21,6760.3
2319,1,0,1,1,71,1,0,1,2,2,2,0,2,2,1,1,0,104.65,7288.4,No,0.035,7430.150000000001
3842,1,0,0,0,57,1,2,1,0,0,0,2,2,0,2,1,1,90.45,5229.8,No,0.045,5155.650000000001
3497,1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,63.7,4464.8,No,0.0,4586.400000000001
6026,0,1,1,1,48,1,0,1,2,0,2,2,2,2,0,1,2,104.5,5068.05,No,0.13,5016.0
6458,1,0,1,1,43,1,2,1,0,0,2,2,2,2,1,1,1,104.3,4451.85,No,0.385,4484.9
5811,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,93.25,6688.95,No,0.01,6714.0
4570,0,0,1,1,71,1,2,1,2,2,2,0,2,0,2,0,0,100.5,7030.65,No,0.025,7135.5
813,1,0,1,1,63,1,2,0,2,2,2,2,2,2,2,1,1,89.4,5597.65,No,0.0,5632.200000000001
6871,0,1,0,0,65,1,2,1,0,2,2,0,2,0,0,1,0,95.45,6223.3,No,0.115,6204.25
1553,0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,0,1,109.15,7789.6,No,0.21,7858.8
2062,0,0,0,0,57,1,2,1,0,2,0,2,0,2,1,0,2,94.7,5468.95,No,0.03,5397.900000000001
3207,0,1,0,0,56,1,2,1,0,2,2,0,2,2,1,1,0,104.75,5510.65,Yes,0.71,5866.0
3000,0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,0,114.9,7843.55,No,0.12,7813.200000000001
15,0,0,1,1,71,1,2,1,0,2,2,0,0,2,2,1,1,95.75,6849.4,No,0.095,6798.25
6714,1,0,1,1,72,1,2,1,0,2,2,2,0,0,2,0,0,90.45,6565.85,No,0.025,6512.400000000001
6509,0,0,1,0,67,1,2,0,2,2,2,0,0,2,1,0,3,75.1,5064.45,No,0.045,5031.7
4710,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.15,8529.5,No,0.0,8434.800000000001
6727,1,0,0,0,64,1,2,1,2,0,2,2,0,2,2,0,1,99.25,6549.45,No,0.03,6352.0
4961,1,0,1,0,69,1,2,1,2,2,2,2,2,2,2,1,0,112.55,7806.5,No,0.05,7765.95
499,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,90.3,6287.3,No,0.0,6411.3
6,0,1,1,0,71,1,0,1,2,2,2,2,2,2,2,1,0,109.7,7904.25,No,0.015,7788.7
2380,1,0,1,1,60,1,2,1,0,2,0,2,2,2,0,1,0,103.75,5969.95,No,0.345,6225.0
1757,1,1,1,0,48,1,2,1,0,0,2,0,0,2,0,1,1,91.05,4370.75,No,0.495,4370.4
4356,1,0,1,1,71,1,2,0,2,0,2,2,2,2,1,0,2,85.45,6300.85,No,0.08,6066.95
5846,1,0,0,0,71,1,2,1,0,2,0,0,0,0,1,1,1,79.05,5552.5,No,0.03,5612.55
195,0,0,1,0,71,1,0,0,2,2,2,2,2,2,1,1,0,84.8,6046.1,No,0.035,6020.8
3678,0,0,1,1,42,1,2,1,2,2,0,0,2,0,1,1,1,94.45,3923.8,No,0.04,3966.9
4892,1,0,0,1,60,1,2,0,2,0,2,2,2,2,2,1,2,84.95,4984.85,No,0.015,5097.0
3714,0,0,0,0,57,1,2,1,2,2,2,0,2,2,2,1,0,112.95,6465,Yes,0.385,6438.150000000001
5956,1,1,1,0,59,1,0,1,2,2,2,0,0,0,1,1,1,82.95,4903.15,No,0.055,4894.05
6896,0,0,1,1,72,1,2,1,2,2,2,0,2,2,2,0,1,109.55,7887.25,No,0.0,7887.599999999999
5382,0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,1,0,110.45,8058.85,No,0.005,7952.400000000001
3680,1,1,1,0,57,1,0,1,0,2,2,0,2,0,1,1,2,90.65,5199.8,No,0.07,5167.05
5310,1,1,1,0,50,1,2,1,2,0,2,0,2,2,2,1,1,105.05,5163.3,No,0.08,5252.5
4640,1,0,1,1,49,1,2,1,0,0,0,2,2,2,1,1,2,97.95,4917.9,No,0.3,4799.55
909,0,0,1,0,53,1,2,1,0,2,0,0,2,2,0,1,1,98.4,5149.5,Yes,0.715,5215.200000000001
2237,1,0,1,0,67,1,2,0,2,2,2,2,0,0,2,0,1,70.9,4677.1,No,0.005,4750.3
3986,0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,106.35,4849.1,No,0.615,4998.45
204,0,0,0,0,53,1,0,1,2,2,2,2,0,2,2,0,3,99.5,5424.25,No,0.025,5273.5
6442,1,0,1,0,69,1,0,0,2,2,2,2,2,2,2,1,3,84.7,5878.9,No,0.0,5844.3
739,1,0,1,1,56,1,2,0,2,2,0,2,0,2,2,1,1,75.85,4261.2,No,0.0,4247.599999999999
268,1,1,1,0,59,1,2,1,0,0,0,0,2,2,0,1,0,93.85,5574.75,Yes,0.72,5537.15
5420,1,1,1,1,46,1,2,1,2,2,2,0,2,0,0,1,2,100.7,4541.2,Yes,0.73,4632.2
700,0,0,1,1,68,1,2,0,2,2,2,2,0,2,1,1,2,78.45,5333.35,No,0.03,5334.6
5421,1,0,0,1,39,1,2,1,0,0,0,2,2,2,2,0,3,100.55,3895.35,No,0.085,3921.45
6608,0,0,0,0,64,1,2,1,0,2,2,2,2,2,2,1,1,110.5,7069.25,No,0.035,7072.0
6255,0,0,0,0,64,1,2,1,2,2,2,2,2,2,2,1,0,115.1,7334.05,No,0.09,7366.4
448,1,0,1,1,53,1,2,0,0,0,2,2,2,2,1,1,3,78.75,3942.45,No,0.055,4173.75
2182,1,0,1,1,72,1,2,1,2,2,0,2,0,2,2,1,1,97.75,6991.6,No,0.055,7038.0
6915,0,1,0,0,41,1,0,1,0,0,2,2,2,2,1,1,0,101.1,4016.2,No,0.035,4145.099999999999
6035,1,0,1,0,69,1,2,1,2,2,2,2,0,2,1,1,1,107.2,7317.1,No,0.075,7396.8
1341,0,1,1,0,70,1,2,0,2,2,2,2,2,2,2,1,0,92.2,6474.45,No,0.025,6454.0
6110,1,0,0,0,72,1,2,1,2,2,2,2,2,2,2,0,0,113.4,8164.1,No,0.02,8164.8
5011,0,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,1,111.95,7795.95,No,0.05,7836.5
505,0,0,1,1,72,0,1,0,2,0,2,0,2,2,2,1,1,53.8,3952.45,No,0.03,3873.6
444,0,0,1,1,62,1,0,0,2,0,2,2,2,0,1,1,0,70.75,4263.45,No,0.0,4386.5
6253,1,0,1,0,45,1,2,1,2,0,2,0,0,0,0,1,3,84.55,3713.95,No,0.12,3804.75
5868,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,2,115.55,8425.3,No,0.0,8319.6
5797,1,0,0,0,46,1,2,1,2,2,0,0,0,2,0,1,2,93.7,4154.8,Yes,0.725,4310.2
2255,0,0,1,1,71,1,2,1,2,2,2,0,2,0,2,1,1,99.0,7061.65,No,0.005,7029.0
2252,0,0,1,1,65,1,2,0,2,2,2,2,2,2,2,0,0,91.55,5963.95,No,0.02,5950.75
276,1,0,1,0,60,1,2,1,0,2,2,0,2,0,0,1,2,95.75,5742.9,Yes,0.765,5745.0
5830,0,0,1,1,42,1,0,1,0,0,2,2,2,2,2,1,2,100.4,4303.65,No,0.08,4216.8
727,0,0,1,1,53,1,0,1,0,2,2,2,2,2,0,1,0,108.25,5935.1,No,0.31,5737.25
4571,0,1,0,0,57,1,0,0,2,0,2,2,2,0,2,0,0,69.85,4003,No,0.095,3981.45
5935,0,0,1,1,57,1,2,1,0,2,0,0,2,2,0,1,2,100.6,5611.7,No,0.145,5734.2
2161,0,0,1,0,65,1,2,1,0,2,2,2,2,2,2,1,0,107.65,7082.85,No,0.045,6997.25
871,0,0,1,0,71,1,2,0,0,0,2,2,2,2,2,1,0,80.45,5662.25,No,0.01,5711.95
4200,1,0,1,0,71,1,2,1,2,2,2,0,2,2,1,1,2,109.6,7854.15,No,0.095,7781.599999999999
4522,0,0,0,0,72,1,0,0,2,2,2,2,0,2,2,1,1,73.0,5265.2,No,0.02,5256.0
5481,0,0,1,1,72,1,2,1,0,2,2,2,0,2,2,1,0,98.65,7129.45,No,0.025,7102.8
779,0,0,1,1,64,1,2,1,0,2,2,2,2,2,1,1,2,111.45,7266.95,No,0.045,7132.8
95,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,2,114.9,8496.7,No,0.0,8272.800000000001
3093,1,0,1,0,61,1,2,1,0,2,2,0,2,2,0,1,2,105.55,6281.45,Yes,0.79,6438.55
2336,0,0,1,1,67,1,2,1,2,0,0,2,0,2,1,1,1,94.35,6341.45,Yes,0.615,6321.45
6535,0,0,0,0,72,1,2,0,2,2,2,2,2,2,2,1,0,91.35,6697.2,No,0.0,6577.2
6186,1,0,1,0,71,1,0,0,0,2,2,2,2,2,2,1,1,79.1,5564.85,No,0.0,5616.099999999999
601,1,0,0,0,56,1,2,1,2,2,0,0,0,0,0,1,2,86.4,4922.4,No,0.085,4838.400000000001
7,1,0,1,0,63,1,2,1,2,0,0,2,0,0,2,1,1,84.65,5377.8,No,0.0,5332.950000000001
3407,0,0,1,0,65,1,2,1,2,2,0,2,2,0,1,1,0,100.15,6643.5,No,0.015,6509.75
619,0,1,1,0,70,1,2,1,2,2,2,2,2,2,2,1,1,113.0,7987.6,No,0.0,7910.0
4800,1,0,0,0,52,1,0,1,0,2,2,2,2,2,1,1,0,105.0,5426.85,Yes,0.7,5460.0
1489,0,0,1,0,47,1,0,1,0,0,2,0,0,2,0,1,2,85.3,4045.65,Yes,0.69,4009.1
4158,1,0,0,0,56,1,0,0,0,2,2,2,2,2,2,1,1,81.8,4534.45,No,0.005,4580.8
6655,0,0,1,1,70,1,0,0,2,0,0,2,2,2,2,0,1,75.35,5437.75,No,0.0,5274.5
2207,0,0,0,0,61,1,2,0,2,0,2,2,2,2,2,0,1,86.45,5175.3,No,0.005,5273.45
3619,0,0,1,0,59,1,2,1,2,2,2,0,2,2,1,1,1,109.15,6557.75,No,0.14,6439.85
4418,1,0,1,1,62,1,2,1,2,2,0,0,2,0,1,1,1,94.95,5791.85,No,0.025,5886.900000000001
5962,1,0,0,1,66,1,0,0,0,2,2,2,2,2,2,1,1,79.5,5196.1,No,0.015,5247.0
5982,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,0,1,115.05,8405,No,0.025,8283.6
3151,0,0,1,1,51,1,2,1,2,0,0,2,2,0,1,1,3,95.15,5000.05,No,0.195,4852.650000000001
2931,1,0,0,0,63,1,2,1,0,2,0,2,2,2,0,0,2,105.4,6713.2,No,0.445,6640.200000000001
4966,1,0,1,1,71,1,0,0,2,2,2,2,2,2,2,0,0,85.45,6029.9,No,0.0,6066.95
3854,1,0,0,0,69,1,2,1,0,2,0,2,2,2,1,1,0,105.2,7386.05,No,0.215,7258.8
4081,0,0,1,0,72,1,2,1,2,2,2,0,2,0,2,0,0,100.65,7334.05,No,0.005,7246.8
6080,0,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,116.75,8277.05,No,0.0,8406.0
153,1,0,1,0,52,1,2,0,2,2,2,2,0,2,1,1,1,81.4,4354.45,No,0.055,4232.8
4569,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,0,87.95,6365.35,No,0.0,6244.45
4841,0,0,0,0,54,1,2,1,0,0,2,2,0,2,2,1,0,95.1,5064.85,No,0.075,5135.4
147,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,0,92.65,6733,No,0.055,6670.8
2994,0,1,1,1,56,1,0,0,2,0,0,2,2,2,2,1,1,72.6,4084.35,No,0.035,4065.5999999999995
800,1,0,0,0,49,1,2,1,0,2,0,2,2,2,1,1,0,106.65,5168.1,No,0.13,5225.85
763,0,0,0,0,63,1,2,1,2,2,2,0,2,2,0,0,1,108.25,6780.1,No,0.04,6819.75
5456,1,1,0,0,52,1,2,1,0,0,0,0,0,0,0,1,0,72.95,3829.75,No,0.05,3793.4
628,0,1,1,0,60,1,2,1,0,2,0,0,0,2,0,0,2,89.45,5294.6,No,0.3,5367.0
3573,1,0,0,0,64,1,2,1,0,0,2,2,2,2,1,1,1,104.65,6889.8,No,0.16,6697.6
3100,0,0,1,0,61,1,2,1,0,0,0,2,2,2,1,0,0,101.15,6383.9,No,0.045,6170.150000000001
2768,1,0,0,0,66,1,2,0,2,2,2,2,0,0,2,0,0,68.75,4447.55,No,0.0,4537.5
1594,1,0,1,0,67,1,0,1,2,2,2,2,2,2,2,1,2,111.05,7321.05,No,0.03,7440.349999999999
552,0,0,1,0,42,1,0,1,0,0,2,2,2,2,2,1,1,99.0,4135,No,0.015,4158.0
113,0,0,1,1,69,1,2,1,2,0,2,0,0,0,1,0,0,84.45,5848.6,No,0.03,5827.05
1538,1,0,1,1,64,1,0,1,2,2,0,0,0,0,0,0,2,81.05,5135.35,No,0.06,5187.2
849,0,0,1,0,64,1,2,1,2,2,2,2,2,2,1,1,2,115.0,7396.15,No,0.035,7360.0
2493,0,0,0,1,46,1,2,1,0,0,2,2,0,0,0,1,0,84.8,3958.85,No,0.205,3900.7999999999997
2419,0,0,1,1,67,1,2,0,2,2,0,2,2,0,2,0,1,74.0,4868.4,No,0.01,4958.0
3332,0,0,1,0,43,1,2,1,2,2,0,0,0,2,0,1,2,94.1,4107.3,No,0.095,4046.2999999999997
1912,1,0,0,1,71,1,2,1,2,2,0,0,0,0,1,1,1,85.45,6028.95,No,0.02,6066.95
3523,0,0,0,0,50,1,2,1,2,2,0,2,2,2,2,1,2,109.65,5551.15,Yes,0.675,5482.5
691,1,0,0,0,57,1,0,0,2,0,2,0,2,2,2,1,0,74.35,4317.35,No,0.015,4237.95
36,0,0,1,0,55,1,2,1,2,0,0,0,2,0,0,1,0,89.8,4959.6,No,0.2,4939.0
688,0,0,1,1,62,1,2,1,0,2,0,2,2,2,1,1,1,106.05,6703.5,No,0.075,6575.099999999999
